SheetNo,GPSMarker,RecordingFileName,Region,TransectID,Site,Point,Visit,LatitudeHr,LatitudeMin,LatitudeSec,LongitudeHr,LongitudeMin,LongitudeSec,Elevation,Year,Month,Day,CloudCover,Precipitation,BeaufortWindScale,nHikers,Observer,StartTimeHr,StartTimeMin,BirdNo,Species,DistanceBin,TimeBin,Quadrant,Flock,IndividualComments,RecordingChecks,SurveyComments
41,66,STE-081,VancouverIsland,8,MTBE,1,1,49,9,686,124,2,70,376,2023,3,10,100,0,0,,RM,7,19,3,UNID,B,D,3,,Did I hear this? SOSP? ~10:10.,,"~100m from edge, stream noise from SSE."
41,66,STE-081,VancouverIsland,8,MTBE,1,1,49,9,686,124,2,70,376,2023,3,10,100,0,0,,RM,7,19,4,CORA,B,A,4,1,"Moved to Q4 Distance Bin A, then to E.",,"~100m from edge, stream noise from SSE."
41,66,STE-081,VancouverIsland,8,MTBE,1,1,49,9,686,124,2,70,376,2023,3,10,100,0,0,,RM,7,19,5,STJA,C,A,4,,,,"~100m from edge, stream noise from SSE."
41,66,STE-081,VancouverIsland,8,MTBE,1,1,49,9,686,124,2,70,376,2023,3,10,100,0,0,,RM,7,19,6,SOSP,C,A,4,,,,"~100m from edge, stream noise from SSE."
41,66,STE-081,VancouverIsland,8,MTBE,1,1,49,9,686,124,2,70,376,2023,3,10,100,0,0,,RM,7,19,7,UNID,D,C,4,,NOFL? PIWO? ~5:20.,,"~100m from edge, stream noise from SSE."
41,66,STE-081,VancouverIsland,8,MTBE,1,1,49,9,686,124,2,70,376,2023,3,10,100,0,0,,RM,7,19,8,CORA,E,B,4,1,Moved E.,,"~100m from edge, stream noise from SSE."
42,67,STE-082,VancouverIsland,8,MTBE,2,1,49,9,661,124,2,386,458,2023,3,10,100,0,0,,RM,8,7,1,CBCH,A,B,1,,,,
42,67,STE-082,VancouverIsland,8,MTBE,2,1,49,9,661,124,2,386,458,2023,3,10,100,0,0,,RM,8,7,2,VATH,C,A,2,,,,
42,67,STE-082,VancouverIsland,8,MTBE,2,1,49,9,661,124,2,386,458,2023,3,10,100,0,0,,RM,8,7,3,DEJU,B,A,3,,"Countercalling Bird 4. Originally UNID, identified as DEJU by RM 20230316.",,
42,67,STE-082,VancouverIsland,8,MTBE,2,1,49,9,661,124,2,386,458,2023,3,10,100,0,0,,RM,8,7,4,DEJU,B,C,4,,"Countercalling Bird 3. Originally UNID, identified as DEJU by RM 20230316.",,
42,67,STE-082,VancouverIsland,8,MTBE,2,1,49,9,661,124,2,386,458,2023,3,10,100,0,0,,RM,8,7,5,CAGO,E,C,4,,,,
42,67,STE-082,VancouverIsland,8,MTBE,2,1,49,9,661,124,2,386,458,2023,3,10,100,0,0,,RM,8,7,6,CAGO,E,C,4,,,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,1,DEJU,A,A,1,,Countercalling Bird 2 and 16.,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,2,DEJU,A,A,1,,Countercalling Bird 1 and 16.,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,3,DEJU,C,D,1,,,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,4,RBNU,D,C,1,,,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,5,GULL,E,C,1,,,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,6,CBCH,A,A,2,,,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,7,GCKI,A,A,2,1,Flock moved to Q1 Distance Bin A.,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,8,RBNU,A,A,2,,,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,9,VATH,A,D,2,,,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,10,VATH,A,D,2,,,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,11,CBCH,A,A,3,,,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,12,GCKI,A,A,3,1,Flock moved to Q1 Distance Bin A.,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,13,GCKI,A,A,3,1,Flock moved to Q1 Distance Bin A.,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,14,GCKI,A,A,3,1,Flock moved to Q1 Distance Bin A.,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,15,GCKI,A,A,3,1,Flock moved to Q1 Distance Bin A.,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,16,DEJU,A,A,4,,Countercalling Bird 1 and 2.,,
43,68,STE-083,VancouverIsland,8,MTBE,3,1,49,9,599,124,2,852,561,2023,3,10,100,0,0,,RM,9,6,17,VATH,C,D,4,,,,
44,69,STE-084,VancouverIsland,8,MTBE,4,1,49,9,449,124,2,841,666,2023,3,10,100,0,0,,RM,9,53,1,DEJU,D,D,1,,,,Wind at times up to 1.
44,69,STE-084,VancouverIsland,8,MTBE,4,1,49,9,449,124,2,841,666,2023,3,10,100,0,0,,RM,9,53,2,AMCR,E,C,1,,Very unsure. Check.,,Wind at times up to 1.
44,69,STE-084,VancouverIsland,8,MTBE,4,1,49,9,449,124,2,841,666,2023,3,10,100,0,0,,RM,9,53,3,RECR,D,B,4,,,,Wind at times up to 1.
45,70,STE-085,VancouverIsland,8,MTBE,5,1,49,9,302,124,3,15,784,2023,3,10,100,0,0,,RM,10,40,1,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin A.,,
45,70,STE-085,VancouverIsland,8,MTBE,5,1,49,9,302,124,3,15,784,2023,3,10,100,0,0,,RM,10,40,2,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin A.,,
45,70,STE-085,VancouverIsland,8,MTBE,5,1,49,9,302,124,3,15,784,2023,3,10,100,0,0,,RM,10,40,3,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin A.,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,1,CBCH,A,A,1,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,2,AMRO,A,A,1,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,3,DEJU,B,D,1,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,4,SPTO,C,A,1,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,5,PIWO,D,A,1,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,6,CORA,D,C,1,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,7,SPTO,A,B,3,,Countercalling Bird 17.,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,8,PAWR,A,C,3,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,9,DEJU,B,A,3,,Moved to Q3 Distance Bin A.,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,10,AMRO,B,A,3,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,11,CORA,C,D,3,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,12,CORA,E,D,3,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,13,CBCH,A,A,4,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,14,DEJU,A,A,4,,Countercalling Bird 15. Moved to Q4 Distance Bin B.,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,15,DEJU,A,A,4,,Countercalling Bird 14. Moved to Q4 Distance Bin B.,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,16,AMRO,A,B,4,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,17,SPTO,A,B,4,,Countercalling Bird 7.,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,18,NOFL,B,C,4,,,,
46,71,STE-086,VancouverIsland,9,GABR,1,1,49,10,143,123,48,692,142,2023,3,11,100,0,1,,RM,7,0,19,CORA,E,B,4,,,,
47,72,STE-087,VancouverIsland,9,GABR,2,1,49,10,17,123,48,565,147,2023,3,11,100,0,2,,RM,7,34,1,GCKI,A,B,2,,,,
47,72,STE-087,VancouverIsland,9,GABR,2,1,49,10,17,123,48,565,147,2023,3,11,100,0,2,,RM,7,34,2,PISI,A,C,2,,Moved NNW.,,
47,72,STE-087,VancouverIsland,9,GABR,2,1,49,10,17,123,48,565,147,2023,3,11,100,0,2,,RM,7,34,3,PUFI,B,A,2,,,,
47,72,STE-087,VancouverIsland,9,GABR,2,1,49,10,17,123,48,565,147,2023,3,11,100,0,2,,RM,7,34,4,UNID,A,A,3,,"Chupping, almost like squirrel or SOSP. Might be the same individual as bird 6.",,
47,72,STE-087,VancouverIsland,9,GABR,2,1,49,10,17,123,48,565,147,2023,3,11,100,0,2,,RM,7,34,5,GCKI,A,A,3,,,,
47,72,STE-087,VancouverIsland,9,GABR,2,1,49,10,17,123,48,565,147,2023,3,11,100,0,2,,RM,7,34,6,SOSP,B,C,3,,Might be the same individual as Bird 4.,,
47,72,STE-087,VancouverIsland,9,GABR,2,1,49,10,17,123,48,565,147,2023,3,11,100,0,2,,RM,7,34,7,SPTO,B,C,3,,,,
47,72,STE-087,VancouverIsland,9,GABR,2,1,49,10,17,123,48,565,147,2023,3,11,100,0,2,,RM,7,34,8,AMRO,D,B,3,,,,
47,72,STE-087,VancouverIsland,9,GABR,2,1,49,10,17,123,48,565,147,2023,3,11,100,0,2,,RM,7,34,9,CORA,C,A,4,,,,
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,1,PAWR,A,A,1,,,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,2,CORA,D,A,1,,,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,3,UNID,D,D,1,,Check ~ 10:00.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,4,PUFI,B,C,2,,,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,5,PISI,A,B,3,,,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,6,PUFI,B,B,3,,Gargle. Moved SE.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,7,CORA,D,B,3,,Moved to Q4 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,8,RBNU,E,C,3,,,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,9,CBCH,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,10,CBCH,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,11,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,12,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,13,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,14,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,15,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,16,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,17,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,18,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,19,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
48,73,STE-088,VancouverIsland,9,GABR,3,1,49,9,864,123,48,528,136,2023,3,11,90,0,1,,RM,8,2,20,GCKI,A,A,4,1,Flock moved to Q3 Distance Bin B.,,Corrected GPS point from 76 on sheet to 73.
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,1,PIWO,B,A,1,,,,
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,2,SOSP,B,D,1,,Might be the same individual as Bird 11.,,
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,3,SOSP,C,D,1,,,,
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,4,DEJU,C,D,1,,,,
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,5,CORA,E,A,1,,,,
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,6,CORA,E,A,1,,,,
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,7,SOSP,B,B,3,,,,
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,8,UNID,C,C,3,,DEJU? Something squeaky around 6:20.,,
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,9,PISI,D,A,3,,Moved to Q3 Distance Bin B.,,
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,10,CORA,D,B,3,,,,
49,74,STE-089,VancouverIsland,9,GABR,4,1,49,9,848,123,48,252,128,2023,3,11,80,0,1,,RM,8,34,11,UNID,A,A,4,,Missed this. SOSP? ~0:30.,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,1,SOSP,A,A,1,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,2,BAEA,B,A,1,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,3,PAWR,B,C,1,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,4,CORA,D,B,1,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,5,CORA,E,B,1,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,6,SOSP,B,A,2,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,7,CORA,C,A,3,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,8,DEJU,A,A,4,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,9,SOSP,B,A,4,,Moved to Q3 Distance Bin B.,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,10,RECR,B,B,4,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,11,CORA,B,B,4,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,12,CBCH,C,C,4,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,13,SOSP,D,D,4,,,,
50,75,STE-090,VancouverIsland,9,GABR,5,1,49,9,777,123,48,10,124,2023,3,11,90,0,2,,RM,9,11,14,CORA,F,,,,,,
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,1,DEJU,A,A,1,,,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,2,SOSP,A,A,1,,,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,3,CORA,C,A,1,,,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,4,DEJU,C,D,1,,,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,5,PISI,A,D,2,1,,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,6,PISI,A,D,2,1,,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,7,GCKI,A,B,3,2,Flock moved to Q1 Distance Bin A.,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,8,GCKI,A,C,3,2,Flock moved to Q1 Distance Bin A.,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,9,UNID,C,B,3,,RECR? Dzweeep.,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,10,CORA,D,C,3,,,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,11,NOFL,C,A,4,,,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,12,AMRO,C,B,4,,,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,13,DEJU,C,C,4,,,,Wind up to 2 at times.
51,77,STE-091,VancouverIsland,9,GABR,6,1,49,9,955,123,47,792,119,2023,3,11,100,0,1,,RM,9,45,14,CORA,D,B,4,,,,Wind up to 2 at times.
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,1,PAWR,A,A,1,,Moved to Q1 Distance Bin B.,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,2,SOSP,B,A,1,,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,3,PIWO,A,A,2,,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,4,GCKI,A,A,2,1,Flock moved to Q3 Distance Bin A.,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,5,GCKI,A,A,2,1,Flock moved to Q3 Distance Bin A.,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,6,GCKI,A,C,2,,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,7,AMRO,C,A,2,,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,8,CORA,E,A,2,,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,9,PAWR,A,A,3,,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,10,GCKI,A,A,3,1,Flock moved to Q3 Distance Bin A.,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,11,GCKI,A,D,3,2,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,12,GCKI,A,D,3,2,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,13,GCKI,A,D,3,2,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,14,CORA,C,A,3,,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,15,PAWR,A,A,4,,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,16,GCKI,A,A,4,,Moved to Q1 Distance Bin A.,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,17,RCKI,A,B,4,,,,
52,78,STE-092,VancouverIsland,9,GABR,7,1,49,9,955,123,8,14,123,2023,3,11,95,0,1,,RM,10,17,18,SPTO,B,D,4,,,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,1,CBCH,A,A,1,1,Flock moved to Q1 Distance Bin B.,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,2,CBCH,A,B,1,1,Flock moved to Q1 Distance Bin B.,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,3,CBCH,A,B,1,1,Flock moved to Q1 Distance Bin B.,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,4,VATH,D,D,1,,,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,5,GCKI,A,C,2,,,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,6,PAWR,A,C,2,,"Countercalling Bird 7. Calls, not song.",,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,7,PAWR,B,C,2,,"Countercalling Bird 6. Calls, not song.",,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,8,AMRO,D,C,2,,Moved to Q2 Distance Bin C.,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,9,GCKI,A,C,3,,,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,10,RECR,B,D,3,,Unsure. Check ~9:30.,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,11,VATH,E,A,3,,,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,12,CBCH,A,B,4,1,Flock moved to Q1 Distance Bin B.,,
